code,name,date,type,entry_price,exit_price,pnl,pnl_pct,volume_k,baseline_volume_k,volume_ratio,volume_shares,desired_shares,realistic_shares,fill_ratio,naive_pnl_twd,realistic_pnl_twd
8112,至上,2026-01-07,not_locked,86.5,84.5,-2.0,-0.023121387283236993,113299,,,113299000,1156.0693641618498,1156.0693641618498,1.0,-2312.1387283236995,-2312.1387283236995
8215,明基材,2026-01-07,locked,22.2,22.0,-0.1999999999999993,-0.009009009009008978,10972,,,10972000,4504.504504504504,4504.504504504504,1.0,-900.9009009008977,-900.9009009008977
8271,宇瞻,2026-01-07,not_locked,123.0,119.5,-3.5,-0.028455284552845527,42659,,,42659000,813.0081300813008,813.0081300813008,1.0,-2845.528455284553,-2845.528455284553
8422,可寧衛*,2026-01-07,locked,34.9,36.2,1.3000000000000043,0.0372492836676219,162827,,,162827000,2865.329512893983,2865.329512893983,1.0,3724.9283667621903,3724.9283667621903
9962,有益,2026-01-07,locked,11.35,11.25,-0.09999999999999964,-0.00881057268722464,910,,,910000,8810.57268722467,8810.57268722467,1.0,-881.057268722464,-881.057268722464
1586,和勤,2026-01-08,locked,29.15,30.1,0.9500000000000028,0.03259005145797608,3831,,,3831000,3430.531732418525,3430.531732418525,1.0,3259.0051457976083,3259.0051457976083
1714,和桐,2026-01-08,locked,8.97,9.28,0.3099999999999987,0.034559643255295286,18741,,,18741000,11148.272017837235,11148.272017837235,1.0,3455.9643255295287,3455.9643255295287
1780,立弘,2026-01-08,locked,26.1,26.1,0.0,0.0,673,,,673000,3831.4176245210724,3831.4176245210724,1.0,0.0,0.0
1789,神隆,2026-01-08,locked,22.7,24.0,1.3000000000000007,0.05726872246696039,2166,,,2166000,4405.286343612335,4405.286343612335,1.0,5726.872246696039,5726.872246696039
2025,千興,2026-01-08,locked,12.95,13.15,0.20000000000000107,0.015444015444015528,2594,,,2594000,7722.007722007723,7722.007722007723,1.0,1544.4015444015529,1544.4015444015529
2337,旺宏,2026-01-08,locked,63.3,63.3,0.0,0.0,528977,,,528977000,1579.778830963665,1579.778830963665,1.0,0.0,0.0
2340,台亞,2026-01-08,not_locked,30.15,28.05,-2.099999999999998,-0.06965174129353227,13564,,,13564000,3316.749585406302,3316.749585406302,1.0,-6965.174129353227,-6965.174129353227
2380,虹光,2026-01-08,locked,5.53,5.97,0.4399999999999995,0.07956600361663643,284,,,284000,18083.182640144663,14200.0,0.7852600000000001,7956.600361663643,6247.999999999993
2634,漢翔,2026-01-08,not_locked,56.8,54.9,-1.8999999999999986,-0.03345070422535209,44409,,,44409000,1760.5633802816903,1760.5633802816903,1.0,-3345.070422535209,-3345.070422535209
3046,建碁,2026-01-08,not_locked,56.6,54.5,-2.1000000000000014,-0.037102473498233236,3100,,,3100000,1766.7844522968198,1766.7844522968198,1.0,-3710.2473498233244,-3710.2473498233244
3105,穩懋,2026-01-08,not_locked,204.5,197.5,-7.0,-0.034229828850855744,44517,,,44517000,488.99755501222495,488.99755501222495,1.0,-3422.9828850855747,-3422.9828850855747
3138,耀登,2026-01-08,locked,113.5,117.0,3.5,0.030837004405286344,1790,,,1790000,881.0572687224669,881.0572687224669,1.0,3083.7004405286343,3083.7004405286343
3430,奇鈦科,2026-01-08,locked,75.3,80.0,4.700000000000003,0.06241699867197879,1669,,,1669000,1328.0212483399735,1328.0212483399735,1.0,6241.699867197879,6241.699867197879
3498,陽程,2026-01-08,locked,55.6,56.2,0.6000000000000014,0.010791366906474845,4763,,,4763000,1798.5611510791366,1798.5611510791366,1.0,1079.1366906474846,1079.1366906474846
3533,嘉澤,2026-01-08,not_locked,1475.0,1405.0,-70.0,-0.04745762711864407,3787,,,3787000,67.79661016949153,67.79661016949153,1.0,-4745.762711864407,-4745.762711864407
3588,通嘉,2026-01-08,locked,54.2,54.5,0.29999999999999716,0.005535055350553453,2803,,,2803000,1845.0184501845017,1845.0184501845017,1.0,553.5055350553453,553.5055350553453
3693,營邦,2026-01-08,locked,355.5,365.5,10.0,0.02812939521800281,1006,,,1006000,281.29395218002816,281.29395218002816,1.0,2812.9395218002815,2812.9395218002815
3715,定穎投控,2026-01-08,not_locked,128.5,127.0,-1.5,-0.011673151750972763,65776,,,65776000,778.2101167315175,778.2101167315175,1.0,-1167.315175097276,-1167.315175097276
4542,科嶠,2026-01-08,locked,95.9,101.5,5.599999999999994,0.05839416058394154,1057,,,1057000,1042.7528675703857,1042.7528675703857,1.0,5839.416058394154,5839.416058394154
4583,台灣精銳,2026-01-08,not_locked,708.0,702.0,-6.0,-0.00847457627118644,1357,,,1357000,141.24293785310735,141.24293785310735,1.0,-847.457627118644,-847.457627118644
4726,永昕,2026-01-08,locked,34.4,34.4,0.0,0.0,663,,,663000,2906.9767441860467,2906.9767441860467,1.0,0.0,0.0
4973,廣穎,2026-01-08,locked,48.5,51.3,2.799999999999997,0.05773195876288654,12486,,,12486000,2061.855670103093,2061.855670103093,1.0,5773.195876288654,5773.195876288654
5213,亞昕,2026-01-08,locked,25.65,26.2,0.5500000000000007,0.021442495126705683,2248,,,2248000,3898.6354775828463,3898.6354775828463,1.0,2144.249512670568,2144.249512670568
5223,安力-KY,2026-01-08,locked,30.15,30.4,0.25,0.008291873963515755,485,,,485000,3316.749585406302,3316.749585406302,1.0,829.1873963515754,829.1873963515754
5227,立凱-KY,2026-01-08,locked,26.55,27.35,0.8000000000000007,0.03013182674199626,458,,,458000,3766.478342749529,3766.478342749529,1.0,3013.182674199626,3013.182674199626
5301,寶得利,2026-01-08,not_locked,10.85,10.4,-0.4499999999999993,-0.04147465437788012,35,,,35000,9216.589861751152,1750.0,0.189875,-4147.4654377880115,-787.4999999999987
5302,太欣,2026-01-08,locked,10.3,10.5,0.1999999999999993,0.01941747572815527,1461,,,1461000,9708.73786407767,9708.73786407767,1.0,1941.747572815527,1941.747572815527
5314,世紀*,2026-01-08,locked,102.5,105.0,2.5,0.024390243902439025,11211,,,11211000,975.609756097561,975.609756097561,1.0,2439.0243902439024,2439.0243902439024
5347,世界,2026-01-08,not_locked,113.5,109.0,-4.5,-0.039647577092511016,99986,,,99986000,881.0572687224669,881.0572687224669,1.0,-3964.757709251101,-3964.757709251101
5465,富驊,2026-01-08,locked,31.75,31.75,0.0,0.0,1362,,,1362000,3149.6062992125985,3149.6062992125985,1.0,0.0,0.0
5521,工信,2026-01-08,not_locked,26.25,22.05,-4.199999999999999,-0.15999999999999998,47571,,,47571000,3809.5238095238096,3809.5238095238096,1.0,-15999.999999999998,-15999.999999999998
5543,桓鼎-KY,2026-01-08,locked,33.55,33.0,-0.5499999999999972,-0.016393442622950737,260,,,260000,2980.625931445604,2980.625931445604,1.0,-1639.3442622950736,-1639.3442622950736
6015,宏遠證,2026-01-08,locked,12.35,12.85,0.5,0.04048582995951417,14118,,,14118000,8097.165991902834,8097.165991902834,1.0,4048.582995951417,4048.582995951417
6016,康和證,2026-01-08,locked,15.15,15.85,0.6999999999999993,0.04620462046204616,31698,,,31698000,6600.660066006601,6600.660066006601,1.0,4620.462046204616,4620.462046204616
6116,彩晶,2026-01-08,locked,11.65,11.65,0.0,0.0,282348,,,282348000,8583.690987124462,8583.690987124462,1.0,0.0,0.0
6126,信音,2026-01-08,not_locked,37.85,34.6,-3.25,-0.08586525759577278,19749,,,19749000,2642.007926023778,2642.007926023778,1.0,-8586.525759577278,-8586.525759577278
6141,柏承,2026-01-08,locked,11.75,11.75,0.0,0.0,1118,,,1118000,8510.63829787234,8510.63829787234,1.0,0.0,0.0
6443,元晶,2026-01-08,locked,31.2,32.3,1.0999999999999979,0.03525641025641019,71328,,,71328000,3205.128205128205,3205.128205128205,1.0,3525.6410256410186,3525.6410256410186
6465,威潤,2026-01-08,not_locked,40.55,39.9,-0.6499999999999986,-0.016029593094944478,1288,,,1288000,2466.0912453760793,2466.0912453760793,1.0,-1602.959309494448,-1602.959309494448
6472,保瑞,2026-01-08,not_locked,544.0,542.0,-2.0,-0.003676470588235294,2442,,,2442000,183.8235294117647,183.8235294117647,1.0,-367.6470588235294,-367.6470588235294
6485,點序,2026-01-08,not_locked,112.0,107.5,-4.5,-0.04017857142857143,14285,,,14285000,892.8571428571429,892.8571428571429,1.0,-4017.857142857143,-4017.857142857143
6603,富強鑫,2026-01-08,locked,30.45,31.95,1.5,0.04926108374384237,12211,,,12211000,3284.072249589491,3284.072249589491,1.0,4926.108374384236,4926.108374384236
6616,特昇-KY,2026-01-08,locked,10.85,11.1,0.25,0.02304147465437788,518,,,518000,9216.589861751152,9216.589861751152,1.0,2304.147465437788,2304.147465437788
6640,均華,2026-01-08,locked,742.0,750.0,8.0,0.01078167115902965,1407,,,1407000,134.77088948787062,134.77088948787062,1.0,1078.167115902965,1078.167115902965
7786,東方風能,2026-01-08,locked,169.5,169.5,0.0,0.0,1666,,,1666000,589.9705014749262,589.9705014749262,1.0,0.0,0.0
8033,雷虎,2026-01-08,locked,158.5,161.5,3.0,0.01892744479495268,20513,,,20513000,630.9148264984227,630.9148264984227,1.0,1892.744479495268,1892.744479495268
8059,凱碩,2026-01-08,locked,22.35,22.35,0.0,0.0,2850,,,2850000,4474.272930648769,4474.272930648769,1.0,0.0,0.0
8074,鉅橡,2026-01-08,locked,51.2,52.0,0.7999999999999972,0.015624999999999944,9434,,,9434000,1953.125,1953.125,1.0,1562.4999999999945,1562.4999999999945
8088,品安,2026-01-08,locked,54.1,55.8,1.6999999999999957,0.03142329020332709,25719,,,25719000,1848.4288354898335,1848.4288354898335,1.0,3142.329020332709,3142.329020332709
8201,無敵,2026-01-08,locked,14.95,14.45,-0.5,-0.033444816053511704,533,,,533000,6688.963210702342,6688.963210702342,1.0,-3344.481605351171,-3344.481605351171
8455,大拓-KY,2026-01-08,locked,23.85,23.35,-0.5,-0.020964360587002094,27,,,27000,4192.8721174004195,1350.0,0.321975,-2096.4360587002097,-675.0
1568,倉佑,2026-01-09,not_locked,24.6,23.6,-1.0,-0.04065040650406504,1198,105.4,11.366223908918405,1198000,4065.040650406504,4065.040650406504,1.0,-4065.040650406504,-4065.040650406504
1810,和成,2026-01-09,locked,20.35,20.0,-0.3500000000000014,-0.01719901719901727,8308,2576.2,3.2249048986879902,8308000,4914.004914004914,4914.004914004914,1.0,-1719.901719901727,-1719.901719901727
2313,華通,2026-01-09,locked,115.5,119.5,4.0,0.03463203463203463,104483,68978.2,1.514724942083151,104483000,865.8008658008658,865.8008658008658,1.0,3463.2034632034633,3463.2034632034633
3105,穩懋,2026-01-09,not_locked,217.0,216.5,-0.5,-0.002304147465437788,62172,26508.8,2.3453343795267987,62172000,460.8294930875576,460.8294930875576,1.0,-230.4147465437788,-230.4147465437788
3138,耀登,2026-01-09,locked,124.5,133.5,9.0,0.07228915662650602,4029,890.4,4.524932614555256,4029000,803.2128514056225,803.2128514056225,1.0,7228.915662650602,7228.915662650602
3230,錦明,2026-01-09,not_locked,38.65,35.35,-3.299999999999997,-0.08538163001293654,1667,432.4,3.8552266419981502,1667000,2587.3221216041397,2587.3221216041397,1.0,-8538.163001293653,-8538.163001293653
3360,尚立,2026-01-09,locked,15.5,16.25,0.75,0.04838709677419355,916,3278.6,0.2793875434636735,916000,6451.612903225807,6451.612903225807,1.0,4838.709677419355,4838.709677419355
3541,西柏,2026-01-09,locked,26.25,26.45,0.1999999999999993,0.007619047619047592,332,38.8,8.556701030927835,332000,3809.5238095238096,3809.5238095238096,1.0,761.9047619047592,761.9047619047592
3543,州巧,2026-01-09,locked,46.75,47.15,0.3999999999999986,0.00855614973262029,7695,1609.6,4.780690854870776,7695000,2139.03743315508,2139.03743315508,1.0,855.614973262029,855.614973262029
3622,洋華,2026-01-09,not_locked,69.6,68.4,-1.1999999999999886,-0.017241379310344664,4404,551.8,7.981152591518667,4404000,1436.7816091954023,1436.7816091954023,1.0,-1724.1379310344664,-1724.1379310344664
3623,富晶通,2026-01-09,locked,30.3,31.2,0.8999999999999986,0.029702970297029656,1189,1319.8,0.9008940748598273,1189000,3300.3300330033003,3300.3300330033003,1.0,2970.2970297029656,2970.2970297029656
3715,定穎投控,2026-01-09,locked,139.5,143.5,4.0,0.02867383512544803,65434,40588.8,1.6121195994954272,65434000,716.8458781362007,716.8458781362007,1.0,2867.3835125448027,2867.3835125448027
4130,健亞,2026-01-09,not_locked,36.15,33.25,-2.8999999999999986,-0.08022130013831255,4565,4946.6,0.9228561031819835,4565000,2766.2517289073307,2766.2517289073307,1.0,-8022.130013831255,-8022.130013831255
4171,瑞基,2026-01-09,locked,20.05,20.75,0.6999999999999993,0.03491271820448874,373,138.4,2.695086705202312,373000,4987.5311720698255,4987.5311720698255,1.0,3491.271820448874,3491.271820448874
4541,晟田,2026-01-09,locked,45.65,46.2,0.5500000000000043,0.012048192771084432,6014,853.8,7.043804169594753,6014000,2190.580503833516,2190.580503833516,1.0,1204.8192771084432,1204.8192771084432
4542,科嶠,2026-01-09,locked,105.0,105.0,0.0,0.0,4014,562.2,7.139807897545357,4014000,952.3809523809524,952.3809523809524,1.0,0.0,0.0
4743,合一,2026-01-09,locked,69.3,70.0,0.7000000000000028,0.010101010101010142,12831,3494.0,3.6722953634802518,12831000,1443.001443001443,1443.001443001443,1.0,1010.1010101010143,1010.1010101010143
4973,廣穎,2026-01-09,not_locked,53.3,49.05,-4.25,-0.07973733583489681,31220,7337.2,4.255029166439514,31220000,1876.172607879925,1876.172607879925,1.0,-7973.733583489681,-7973.733583489681
5227,立凱-KY,2026-01-09,not_locked,29.2,27.5,-1.6999999999999993,-0.05821917808219176,1601,227.2,7.046654929577465,1601000,3424.6575342465753,3424.6575342465753,1.0,-5821.917808219176,-5821.917808219176
5228,鈺鎧,2026-01-09,locked,22.25,23.3,1.0500000000000007,0.04719101123595509,569,761.8,0.7469152008401155,569000,4494.38202247191,4494.38202247191,1.0,4719.101123595509,4719.101123595509
5263,智崴,2026-01-09,not_locked,121.5,118.5,-3.0,-0.024691358024691357,1326,1151.6,1.1514414727335882,1326000,823.0452674897119,823.0452674897119,1.0,-2469.135802469136,-2469.135802469136
5269,祥碩,2026-01-09,locked,1400.0,1480.0,80.0,0.05714285714285714,3847,1650.6,2.330667636011148,3847000,71.42857142857143,71.42857142857143,1.0,5714.285714285715,5714.285714285715
5291,邑昇,2026-01-09,locked,37.0,40.4,3.3999999999999986,0.09189189189189186,3111,1726.0,1.802433371958285,3111000,2702.7027027027025,2702.7027027027025,1.0,9189.189189189185,9189.189189189185
5302,太欣,2026-01-09,locked,11.3,11.7,0.3999999999999986,0.03539823008849545,4336,583.0,7.437392795883362,4336000,8849.557522123892,8849.557522123892,1.0,3539.8230088495443,3539.8230088495443
5521,工信,2026-01-09,locked,24.25,24.25,0.0,0.0,26754,20634.8,1.2965475798166206,26754000,4123.711340206186,4123.711340206186,1.0,0.0,0.0
5543,桓鼎-KY,2026-01-09,locked,36.9,35.0,-1.8999999999999986,-0.05149051490514901,417,89.6,4.654017857142858,417000,2710.027100271003,2710.027100271003,1.0,-5149.051490514901,-5149.051490514901
5546,永固-KY,2026-01-09,not_locked,23.85,23.0,-0.8500000000000014,-0.03563941299790362,124,19.6,6.326530612244897,124000,4192.8721174004195,4192.8721174004195,1.0,-3563.9412997903623,-3563.9412997903623
6104,創惟,2026-01-09,locked,101.5,103.5,2.0,0.019704433497536946,5785,1364.0,4.241202346041056,5785000,985.2216748768473,985.2216748768473,1.0,1970.4433497536945,1970.4433497536945
6113,亞矽,2026-01-09,locked,24.05,24.2,0.14999999999999858,0.0062370062370061775,4871,747.2,6.519004282655246,4871000,4158.004158004158,4158.004158004158,1.0,623.7006237006178,623.7006237006178
6163,華電網,2026-01-09,locked,59.7,62.7,3.0,0.05025125628140703,19331,7469.4,2.588025811979543,19331000,1675.041876046901,1675.041876046901,1.0,5025.125628140703,5025.125628140703
6419,京晨科,2026-01-09,locked,83.9,85.5,1.5999999999999943,0.019070321811680502,418,257.2,1.6251944012441681,418000,1191.8951132300356,1191.8951132300356,1.0,1907.03218116805,1907.03218116805
6461,益得,2026-01-09,not_locked,21.55,21.4,-0.15000000000000213,-0.006960556844547662,1461,1567.8,0.9318790662074244,1461000,4640.371229698376,4640.371229698376,1.0,-696.0556844547663,-696.0556844547663
6515,穎崴,2026-01-09,locked,3490.0,3510.0,20.0,0.0057306590257879654,1779,1231.2,1.4449317738791423,1779000,28.653295128939828,28.653295128939828,1.0,573.0659025787966,573.0659025787966
6516,勤崴國際,2026-01-09,not_locked,70.6,67.0,-3.5999999999999943,-0.05099150141643052,891,42.6,20.91549295774648,891000,1416.4305949008499,1416.4305949008499,1.0,-5099.150141643052,-5099.150141643052
6603,富強鑫,2026-01-09,locked,33.45,33.8,0.3499999999999943,0.010463378176382489,19752,4826.4,4.092491297861761,19752000,2989.536621823617,2989.536621823617,1.0,1046.3378176382491,1046.3378176382491
6668,中揚光,2026-01-09,locked,39.05,40.5,1.4500000000000028,0.03713188220230481,1136,416.6,2.726836293807009,1136000,2560.819462227913,2560.819462227913,1.0,3713.188220230481,3713.188220230481
6692,進能服,2026-01-09,locked,30.15,33.0,2.8500000000000014,0.09452736318407966,108,74.0,1.4594594594594594,108000,3316.749585406302,3316.749585406302,1.0,9452.736318407964,9452.736318407964
6728,上洋,2026-01-09,not_locked,145.5,139.0,-6.5,-0.044673539518900345,391,17.6,22.21590909090909,391000,687.2852233676975,687.2852233676975,1.0,-4467.353951890034,-4467.353951890034
6834,天二科技,2026-01-09,locked,29.85,31.3,1.4499999999999993,0.048576214405360106,2071,687.8,3.0110497237569063,2071000,3350.083752093802,3350.083752093802,1.0,4857.621440536011,4857.621440536011
6934,心誠鎂,2026-01-09,locked,108.0,108.0,0.0,0.0,677,317.0,2.135646687697161,677000,925.925925925926,925.925925925926,1.0,0.0,0.0
6953,家碩,2026-01-09,locked,236.5,257.0,20.5,0.08668076109936575,562,70.0,8.028571428571428,562000,422.8329809725159,422.8329809725159,1.0,8668.076109936575,8668.076109936575
6967,汎瑋材料,2026-01-09,locked,74.0,77.5,3.5,0.0472972972972973,647,152.8,4.234293193717277,647000,1351.3513513513512,1351.3513513513512,1.0,4729.729729729729,4729.729729729729
8021,尖點,2026-01-09,locked,215.5,218.5,3.0,0.013921113689095127,35726,23245.0,1.5369326736932674,35726000,464.0371229698376,464.0371229698376,1.0,1392.1113689095127,1392.1113689095127
8038,長園科,2026-01-09,not_locked,58.8,58.5,-0.29999999999999716,-0.0051020408163264825,5301,1582.4,3.3499747219413547,5301000,1700.6802721088436,1700.6802721088436,1.0,-510.20408163264824,-510.20408163264824
8042,金山電,2026-01-09,locked,63.8,64.5,0.7000000000000028,0.010971786833855844,14881,14185.2,1.0490511237063982,14881000,1567.3981191222572,1567.3981191222572,1.0,1097.1786833855845,1097.1786833855845
8043,蜜望實,2026-01-09,locked,87.4,90.5,3.0999999999999943,0.03546910755148735,19278,7631.2,2.5262081979243107,19278000,1144.1647597254005,1144.1647597254005,1.0,3546.910755148735,3546.910755148735
8074,鉅橡,2026-01-09,locked,56.3,57.0,0.7000000000000028,0.012433392539964528,37059,9090.0,4.076897689768977,37059000,1776.1989342806396,1776.1989342806396,1.0,1243.3392539964527,1243.3392539964527
8080,泰霖,2026-01-09,locked,32.7,35.95,3.25,0.09938837920489296,152,29.2,5.205479452054795,152000,3058.103975535168,3058.103975535168,1.0,9938.837920489295,9938.837920489295
8099,大世科,2026-01-09,not_locked,77.2,74.2,-3.0,-0.038860103626943004,863,303.0,2.8481848184818483,863000,1295.3367875647668,1295.3367875647668,1.0,-3886.0103626943005,-3886.0103626943005
8105,凌巨,2026-01-09,not_locked,15.4,14.55,-0.8499999999999996,-0.05519480519480517,27825,19636.0,1.4170401303727846,27825000,6493.506493506493,6493.506493506493,1.0,-5519.480519480517,-5519.480519480517
